"sofifa_id","short_name","age","league_name","overall","potential","player_positions","pace","shooting","passing","dribbling","defending","physic","gk_diving","gk_handling","gk_kicking","gk_reflexes","gk_speed"
209960,"Pacheco",28,"Spain Primera Division",82,84,"GK",NA,NA,NA,NA,NA,NA,81,79,71,84,45
223952,"David Soria",27,"Spain Primera Division",82,84,"GK",NA,NA,NA,NA,NA,NA,83,81,72,84,41
201153,"Morata",27,"Spain Primera Division",82,83,"ST",80,80,71,81,31,77,NA,NA,NA,NA,NA
201305,"Gabriel Paulista",29,"Spain Primera Division",82,83,"CB",68,49,71,65,84,83,NA,NA,NA,NA,NA
203841,"N. Pope",28,"English Premier League",82,83,"GK",NA,NA,NA,NA,NA,NA,79,81,75,84,48
205632,"L. Ocampos",25,"Spain Primera Division",82,83,"RW, LW",82,83,78,83,63,84,NA,NA,NA,NA,NA
207862,"M. Ginter",26,"German 1. Bundesliga",82,83,"CB",61,58,70,65,85,78,NA,NA,NA,NA,NA
217940,"D. Djené",28,"Spain Primera Division",82,83,"CB",72,37,62,61,84,80,NA,NA,NA,NA,NA
236583,"J. Pavlenka",28,"German 1. Bundesliga",82,83,"GK",NA,NA,NA,NA,NA,NA,84,76,68,87,36
1179,"G. Buffon",42,"Italian Serie A",82,82,"GK",NA,NA,NA,NA,NA,NA,77,76,74,78,33
157481,"Raúl Albiol",34,"Spain Primera Division",82,82,"CB",45,41,62,63,86,75,NA,NA,NA,NA,NA
168651,"I. Rakitić",32,"Spain Primera Division",82,82,"CM",61,79,85,78,75,69,NA,NA,NA,NA,NA
176635,"M. Özil",31,"English Premier League",82,82,"CAM, RW",64,69,85,83,24,55,NA,NA,NA,NA,NA
177388,"D. Payet",33,"French Ligue 1",82,82,"LW, CAM",70,79,84,85,39,67,NA,NA,NA,NA,NA
177457,"L. Bender",31,"German 1. Bundesliga",82,82,"RB, CDM, CM",60,64,72,72,84,77,NA,NA,NA,NA,NA
178750,"Sergio Asenjo",31,"Spain Primera Division",82,82,"GK",NA,NA,NA,NA,NA,NA,84,82,77,82,56
180403,"Willian",31,"English Premier League",82,82,"RW, LW, RM",82,79,80,85,49,59,NA,NA,NA,NA,NA
181458,"I. Perišić",31,"Italian Serie A",82,82,"LM, LW",79,81,78,78,62,76,NA,NA,NA,NA,NA
182494,"F. Muslera",34,"Turkish Süper Lig",82,82,"GK",NA,NA,NA,NA,NA,NA,84,76,75,83,61
183907,"J. Boateng",31,"German 1. Bundesliga",82,82,"CB",70,50,72,65,82,79,NA,NA,NA,NA,NA
184200,"M. Arnautović",31,"Chinese Super League",82,82,"ST",80,82,79,79,44,81,NA,NA,NA,NA,NA
185103,"A. Kolarov",34,"Italian Serie A",82,82,"LB",68,74,81,76,82,77,NA,NA,NA,NA,NA
186561,"A. Ramsey",29,"Italian Serie A",82,82,"CM, CAM",68,77,79,80,68,73,NA,NA,NA,NA,NA
190286,"Canales",29,"Spain Primera Division",82,82,"CM, LM, RM",78,80,83,83,65,68,NA,NA,NA,NA,NA
190815,"D. Blind",30,"Holland Eredivisie",82,82,"CB, CDM, LB",54,65,81,78,83,73,NA,NA,NA,NA,NA
193525,"Mário Fernandes",29,"Russian Premier League",82,82,"RWB, RM",82,61,74,79,79,79,NA,NA,NA,NA,NA
193698,"O. Baumann",30,"German 1. Bundesliga",82,82,"GK",NA,NA,NA,NA,NA,NA,81,80,79,82,49
194404,"Neto",30,"Spain Primera Division",82,82,"GK",NA,NA,NA,NA,NA,NA,84,79,78,80,54
198329,"Rodrigo",29,"English Premier League",82,82,"ST",91,79,76,81,44,71,NA,NA,NA,NA,NA
198710,"J. Rodríguez",28,"English Premier League",82,82,"CAM, CM, RM",53,86,85,86,50,63,NA,NA,NA,NA,NA
200888,"Danilo Pereira",28,"Portuguese Liga ZON SAGRES",82,82,"CDM, CM",66,63,72,73,80,85,NA,NA,NA,NA,NA
201095,"A. Marchesín",32,"Portuguese Liga ZON SAGRES",82,82,"GK",NA,NA,NA,NA,NA,NA,82,78,76,86,53
202857,"K. Bellarabi",30,"German 1. Bundesliga",82,82,"RM, RW",90,76,74,85,34,72,NA,NA,NA,NA,NA
204120,"T. Vaclík",31,"Spain Primera Division",82,82,"GK",NA,NA,NA,NA,NA,NA,82,76,76,85,37
204970,"F. Thauvin",27,"French Ligue 1",82,82,"RW, RM",82,80,81,82,41,68,NA,NA,NA,NA,NA
208418,"Y. Carrasco",26,"Spain Primera Division",82,82,"LM",91,81,75,84,36,65,NA,NA,NA,NA,NA
208808,"Q. Promes",28,"Holland Eredivisie",82,82,"CAM, LW, ST",89,80,79,82,46,71,NA,NA,NA,NA,NA
210665,"M. Halstenberg",28,"German 1. Bundesliga",82,82,"LB, CB, LWB",66,66,73,72,81,80,NA,NA,NA,NA,NA
216354,"A. Kramarić",29,"German 1. Bundesliga",82,82,"ST, CAM",71,85,73,85,30,71,NA,NA,NA,NA,NA
223697,"R. Gosens",25,"Italian Serie A",82,82,"LM",83,74,78,77,77,80,NA,NA,NA,NA,NA
230168,"Raphaelito Anjos",32,"Campeonato Brasileiro Série A",82,82,"GK",NA,NA,NA,NA,NA,NA,79,84,77,78,42
230375,"Josué Chiamulera",28,"Campeonato Brasileiro Série A",82,82,"CB",78,43,56,64,85,79,NA,NA,NA,NA,NA
242444,"João Félix",20,"Spain Primera Division",81,93,"CF, ST",81,81,74,83,40,69,NA,NA,NA,NA,NA
234396,"A. Davies",19,"German 1. Bundesliga",81,89,"LB, LM, RM",96,67,69,83,76,76,NA,NA,NA,NA,NA
234906,"H. Aouar",22,"French Ligue 1",81,89,"CM, LM",76,75,80,84,66,69,NA,NA,NA,NA,NA
239231,"Cucurella",21,"Spain Primera Division",81,89,"LM, LB",81,67,78,80,73,74,NA,NA,NA,NA,NA
241461,"Ferran Torres",20,"English Premier League",81,89,"RM, LM, CF",82,76,78,80,34,64,NA,NA,NA,NA,NA
231943,"Richarlison",23,"English Premier League",81,88,"ST, RM, LM",83,78,72,81,50,80,NA,NA,NA,NA,NA
241852,"M. Diaby",20,"German 1. Bundesliga",81,88,"LM",93,66,74,85,43,53,NA,NA,NA,NA,NA
224411,"Gonçalo Guedes",23,"Spain Primera Division",81,87,"LM, ST",87,79,76,81,36,69,NA,NA,NA,NA,NA
227796,"C. Pulisic",21,"English Premier League",81,87,"LW, RW, LM",89,70,72,85,37,59,NA,NA,NA,NA,NA
239818,"Rúben Dias",23,"Portuguese Liga ZON SAGRES",81,87,"CB",65,38,54,59,83,84,NA,NA,NA,NA,NA
251573,"Renan Lodi",22,"Spain Primera Division",81,87,"LB",84,67,76,81,75,75,NA,NA,NA,NA,NA
211990,"O. Vlachodimos",26,"Portuguese Liga ZON SAGRES",81,86,"GK",NA,NA,NA,NA,NA,NA,84,76,67,86,43
222716,"Everton",24,"Portuguese Liga ZON SAGRES",81,86,"LM",86,75,73,85,32,60,NA,NA,NA,NA,NA
236792,"T. Souček",25,"English Premier League",81,86,"CDM, CM",65,69,73,73,80,83,NA,NA,NA,NA,NA
205659,"A. Cragno",26,"Italian Serie A",81,85,"GK",NA,NA,NA,NA,NA,NA,84,78,69,88,39
211591,"M. Dembélé",23,"French Ligue 1",81,85,"ST",81,79,62,76,30,83,NA,NA,NA,NA,NA
213565,"T. Lemar",24,"Spain Primera Division",81,85,"LM, CAM, RM",80,76,81,84,59,62,NA,NA,NA,NA,NA
216393,"Y. Tielemans",23,"English Premier League",81,85,"CM",64,78,82,79,69,71,NA,NA,NA,NA,NA
220697,"J. Maddison",23,"English Premier League",81,85,"CAM, CM, LW",75,76,84,82,54,58,NA,NA,NA,NA,NA
220971,"N. Keïta",25,"English Premier League",81,85,"CM",71,73,76,87,65,66,NA,NA,NA,NA,NA
223959,"L. Torreira",24,"English Premier League",81,85,"CDM, CM",74,67,75,79,79,74,NA,NA,NA,NA,NA
225850,"P. Kimpembe",24,"French Ligue 1",81,85,"CB",73,39,67,67,82,84,NA,NA,NA,NA,NA
226851,"B. Pavard",24,"German 1. Bundesliga",81,85,"RB, CB",69,53,73,71,81,76,NA,NA,NA,NA,NA
229984,"B. Chilwell",23,"English Premier League",81,85,"LB",76,52,74,78,77,75,NA,NA,NA,NA,NA
233419,"Raphinha",23,"French Ligue 1",81,85,"RM, RW",91,75,74,83,49,71,NA,NA,NA,NA,NA
204884,"B. Mendy",25,"English Premier League",81,84,"LB",80,54,77,77,77,77,NA,NA,NA,NA,NA
204935,"J. Pickford",26,"English Premier League",81,84,"GK",NA,NA,NA,NA,NA,NA,81,77,87,85,48
205175,"A. Milik",26,"Italian Serie A",81,84,"ST",68,85,64,76,39,73,NA,NA,NA,NA,NA
210455,"Jonny",26,"English Premier League",81,84,"LWB",77,53,71,76,79,70,NA,NA,NA,NA,NA
215223,"W. Benítez",27,"French Ligue 1",81,84,"GK",NA,NA,NA,NA,NA,NA,80,79,77,83,48
215330,"J. Correa",25,"Italian Serie A",81,84,"CF, ST, CAM",84,75,77,86,39,69,NA,NA,NA,NA,NA
216201,"Iñaki Williams",26,"Spain Primera Division",81,84,"ST, RW",94,79,72,78,39,81,NA,NA,NA,NA,NA
220793,"D. Sánchez",24,"English Premier League",81,84,"CB",74,45,56,65,82,81,NA,NA,NA,NA,NA
205452,"A. Rüdiger",27,"English Premier League",81,83,"CB",70,43,67,63,82,80,NA,NA,NA,NA,NA
205693,"S. Haller",26,"English Premier League",81,83,"ST",70,80,62,75,51,82,NA,NA,NA,NA,NA
205988,"L. Shaw",24,"English Premier League",81,83,"LB",78,53,74,78,80,78,NA,NA,NA,NA,NA
209297,"Fred",27,"English Premier League",81,83,"CDM, CM",79,71,79,83,75,70,NA,NA,NA,NA,NA
200454,"Paco Alcácer",26,"Spain Primera Division",81,82,"ST",78,84,67,80,35,62,NA,NA,NA,NA,NA
204639,"S. Savić",29,"Spain Primera Division",81,82,"CB",61,35,54,56,84,72,NA,NA,NA,NA,NA
205849,"E. Andrada",29,"Argentina Primera División",81,82,"GK",NA,NA,NA,NA,NA,NA,77,79,82,83,44
207877,"J. Martínez",27,"USA Major League Soccer",81,82,"ST",89,80,61,79,25,75,NA,NA,NA,NA,NA
210008,"A. Rabiot",25,"Italian Serie A",81,82,"CM, CDM",72,74,78,79,77,79,NA,NA,NA,NA,NA
227290,"M. Dmitrović",28,"Spain Primera Division",81,82,"GK",NA,NA,NA,NA,NA,NA,78,80,79,82,37
235374,"M. Lazzari",26,"Italian Serie A",81,82,"RM",89,62,77,82,54,63,NA,NA,NA,NA,NA
41,"Iniesta",36,"Japanese J. League Division 1",81,81,"CM, CAM",58,70,85,85,63,59,NA,NA,NA,NA,NA
120533,"Pepe",37,"Portuguese Liga ZON SAGRES",81,81,"CB",66,51,60,60,82,85,NA,NA,NA,NA,NA
153244,"A. Gignac",34,"Mexican Liga MX",81,81,"ST, CF",67,83,74,74,43,83,NA,NA,NA,NA,NA
156519,"H. Herrera",30,"Spain Primera Division",81,81,"CM",71,75,75,76,78,83,NA,NA,NA,NA,NA
156616,"F. Ribéry",37,"Italian Serie A",81,81,"CF, LM, LW",74,74,82,86,30,53,NA,NA,NA,NA,NA
163489,"A. Consigli",33,"Italian Serie A",81,81,"GK",NA,NA,NA,NA,NA,NA,81,82,72,83,40
164835,"L. Fabiański",35,"English Premier League",81,81,"GK",NA,NA,NA,NA,NA,NA,80,82,70,82,48
167628,"S. Ruffier",33,"French Ligue 1",81,81,"GK",NA,NA,NA,NA,NA,NA,80,81,74,81,48
171877,"M. Hamšík",32,"Chinese Super League",81,81,"CM, CDM, CAM",70,77,82,81,72,72,NA,NA,NA,NA,NA
173426,"S. Mignolet",32,"Belgian Jupiler Pro League",81,81,"GK",NA,NA,NA,NA,NA,NA,80,75,76,82,51
173521,"Marcano",33,"Portuguese Liga ZON SAGRES",81,81,"CB",65,46,60,59,84,76,NA,NA,NA,NA,NA
177458,"S. Bender",31,"German 1. Bundesliga",81,81,"CB, CDM",66,52,63,60,84,77,NA,NA,NA,NA,NA
177610,"Javi Martínez",31,"German 1. Bundesliga",81,81,"CDM, CB",37,55,69,63,84,80,NA,NA,NA,NA,NA
179846,"S. Khedira",33,"Italian Serie A",81,81,"CM, CDM",45,74,77,77,79,78,NA,NA,NA,NA,NA
183574,"M. Kruse",32,"German 1. Bundesliga",81,81,"CAM, ST",66,81,81,82,45,70,NA,NA,NA,NA,NA
187754,"Marlos",32,"Ukrainian Premier League",81,81,"RM, CAM",80,78,78,86,47,69,NA,NA,NA,NA,NA
188803,"Taison",32,"Ukrainian Premier League",81,81,"LM, CAM",92,78,75,86,47,67,NA,NA,NA,NA,NA
190972,"E. Salvio",29,"Argentina Primera División",81,81,"RM, RW",86,76,73,84,58,69,NA,NA,NA,NA,NA
192638,"Marcos Alonso",29,"English Premier League",81,81,"LB, LWB",65,75,78,77,77,79,NA,NA,NA,NA,NA
193082,"J. Cuadrado",32,"Italian Serie A",81,81,"RB, RM, RW",89,72,78,88,72,64,NA,NA,NA,NA,NA
193283,"T. Delaney",28,"German 1. Bundesliga",81,81,"CDM, CM",77,73,73,74,82,82,NA,NA,NA,NA,NA
193348,"X. Shaqiri",28,"English Premier League",81,81,"RM",78,77,80,83,46,67,NA,NA,NA,NA,NA
195365,"K. Kampl",29,"German 1. Bundesliga",81,81,"CM, CDM, CAM",69,67,80,85,63,62,NA,NA,NA,NA,NA
197655,"S. Coates",29,"Portuguese Liga ZON SAGRES",81,81,"CB",59,43,54,61,83,86,NA,NA,NA,NA,NA
198164,"Jonathan Viera",30,"Chinese Super League",81,81,"CAM",81,75,81,82,63,69,NA,NA,NA,NA,NA
198950,"Pablo Sarabia",28,"French Ligue 1",81,81,"RW, CAM",73,76,82,83,57,57,NA,NA,NA,NA,NA
199575,"Jordi Masip",31,"Spain Primera Division",81,81,"GK",NA,NA,NA,NA,NA,NA,82,82,72,84,65
199987,"J. Cillessen",31,"Spain Primera Division",81,81,"GK",NA,NA,NA,NA,NA,NA,81,80,77,79,53
200260,"S. Berghuis",28,"Holland Eredivisie",81,81,"RW",80,80,83,82,36,64,NA,NA,NA,NA,NA
200610,"K. Volland",27,"French Ligue 1",81,81,"ST, RW, LW",73,84,79,79,41,84,NA,NA,NA,NA,NA
201119,"Ismaily",30,"Ukrainian Premier League",81,81,"LB",82,64,74,81,75,75,NA,NA,NA,NA,NA
201417,"M. Doherty",28,"English Premier League",81,81,"RWB, RB",72,64,73,75,76,79,NA,NA,NA,NA,NA
201995,"Felipe Anderson",27,"English Premier League",81,81,"LM, CAM",89,75,78,86,55,60,NA,NA,NA,NA,NA
202371,"T. Meunier",28,"German 1. Bundesliga",81,81,"RB, RM",77,73,76,74,77,84,NA,NA,NA,NA,NA
202651,"Suso",26,"Spain Primera Division",81,81,"RW, CAM",76,75,82,86,33,53,NA,NA,NA,NA,NA
203551,"A. Florenzi",29,"French Ligue 1",81,81,"RB",81,77,76,79,77,73,NA,NA,NA,NA,NA
204259,"S. Arias",28,"Spain Primera Division",81,81,"RB",81,53,70,76,77,78,NA,NA,NA,NA,NA
204399,"E. Zahavi",32,"Holland Eredivisie",81,81,"ST, LM",79,82,75,83,39,73,NA,NA,NA,NA,NA
208461,"M. de Roon",29,"Italian Serie A",81,81,"CDM, CM",64,68,72,72,82,80,NA,NA,NA,NA,NA
215998,"I. Fernández",30,"Argentina Primera División",81,81,"CM, CAM",76,78,81,82,70,74,NA,NA,NA,NA,NA
216189,"Capa",28,"Spain Primera Division",81,81,"RB",83,65,77,79,75,88,NA,NA,NA,NA,NA
216409,"M. Politano",26,"Italian Serie A",81,81,"RM, RW, ST",83,77,78,84,42,55,NA,NA,NA,NA,NA
223689,"W. Weghorst",27,"German 1. Bundesliga",81,81,"ST",65,82,59,69,39,85,NA,NA,NA,NA,NA
230225,"Juiano Mestres",24,"",81,81,"CB, CDM",71,61,57,62,82,80,NA,NA,NA,NA,NA
230256,"Adryan Zonta",28,"Campeonato Brasileiro Série A",81,81,"LWB, LB",93,66,75,76,72,77,NA,NA,NA,NA,NA
230258,"Rosberto Dourado",20,"Campeonato Brasileiro Série A",81,81,"CDM, CM, CAM",77,57,74,76,82,68,NA,NA,NA,NA,NA
230294,"Louri Beretta",28,"Campeonato Brasileiro Série A",81,81,"ST, CF",78,84,62,72,33,71,NA,NA,NA,NA,NA
230347,"Welington Dano",20,"",81,81,"LB, LM",79,54,76,78,75,74,NA,NA,NA,NA,NA
230384,"Nuno Padrenda",24,"Campeonato Brasileiro Série A",81,81,"CAM, CM, ST",82,73,77,82,52,70,NA,NA,NA,NA,NA
230430,"Oswaldinato",28,"Campeonato Brasileiro Série A",81,81,"ST",76,81,67,77,20,78,NA,NA,NA,NA,NA
238794,"Vinícius Jr.",19,"Spain Primera Division",80,93,"LW",95,69,71,87,29,66,NA,NA,NA,NA,NA
224232,"N. Barella",23,"Italian Serie A",80,87,"CM, CAM",78,67,79,82,74,72,NA,NA,NA,NA,NA
226166,"N. Mukiele",22,"German 1. Bundesliga",80,87,"RB, CB, RWB",83,42,69,72,80,77,NA,NA,NA,NA,NA
233064,"M. Mount",21,"English Premier League",80,87,"CAM, CM, LW",74,77,79,80,48,61,NA,NA,NA,NA,NA
233306,"D. Henderson",23,"English Premier League",80,87,"GK",NA,NA,NA,NA,NA,NA,80,80,70,83,49
235569,"T. Ndombele",23,"English Premier League",80,87,"CM, CDM",74,66,80,87,69,72,NA,NA,NA,NA,NA
240130,"Éder Militão",22,"Spain Primera Division",80,87,"CB, RB",78,50,66,71,81,81,NA,NA,NA,NA,NA
216388,"A. Saint-Maximin",23,"English Premier League",80,86,"LM, LW, ST",93,70,72,88,25,63,NA,NA,NA,NA,NA
224458,"Diogo Jota",23,"English Premier League",80,86,"LW, ST, CM",83,77,71,84,53,77,NA,NA,NA,NA,NA
225193,"Merino",24,"Spain Primera Division",80,86,"CM",70,76,78,82,77,78,NA,NA,NA,NA,NA
228093,"M. Thuram",22,"German 1. Bundesliga",80,86,"LW, ST",84,80,70,80,48,77,NA,NA,NA,NA,NA
230869,"Unai Simón",23,"Spain Primera Division",80,86,"GK",NA,NA,NA,NA,NA,NA,81,77,68,80,47
232411,"C. Nkunku",22,"German 1. Bundesliga",80,86,"CAM, ST",78,74,80,85,69,65,NA,NA,NA,NA,NA
241095,"N. Vlašić",22,"Russian Premier League",80,86,"CAM",83,75,76,82,48,71,NA,NA,NA,NA,NA
241671,"D. Livaković",25,"Croatian Prva HNL",80,86,"GK",NA,NA,NA,NA,NA,NA,80,78,74,82,55
244369,"V. Tsygankov",22,"Ukrainian Premier League",80,86,"RM",85,73,78,80,45,57,NA,NA,NA,NA,NA
203747,"Héctor Bellerín",25,"English Premier League",80,85,"RB, RWB",85,51,70,77,76,65,NA,NA,NA,NA,NA
220651,"Angeliño",23,"German 1. Bundesliga",80,85,"LB",73,66,80,81,75,72,NA,NA,NA,NA,NA
222331,"L. Klostermann",24,"German 1. Bundesliga",80,85,"CB, RB, RWB",84,51,66,71,82,77,NA,NA,NA,NA,NA
222509,"Dani Ceballos",23,"English Premier League",80,85,"CM, CAM",69,70,79,83,69,70,NA,NA,NA,NA,NA
227813,"O. Zinchenko",23,"English Premier League",80,85,"LB",73,66,81,80,77,69,NA,NA,NA,NA,NA
229906,"L. Bailey",22,"German 1. Bundesliga",80,85,"LM, RM",94,76,73,83,33,64,NA,NA,NA,NA,NA
232119,"C. Söyüncü",24,"English Premier League",80,85,"CB",69,46,60,67,80,80,NA,NA,NA,NA,NA
232432,"L. Jović",22,"Spain Primera Division",80,85,"ST",75,81,68,80,29,74,NA,NA,NA,NA,NA
232656,"T. Hernández",22,"Italian Serie A",80,85,"LB",92,67,73,77,74,77,NA,NA,NA,NA,NA
232665,"M. Arambarri",24,"Spain Primera Division",80,85,"CDM, CM",52,58,71,72,78,76,NA,NA,NA,NA,NA
236632,"David Neres",23,"Holland Eredivisie",80,85,"LW, RW, CAM",86,73,73,86,36,65,NA,NA,NA,NA,NA
239207,"M. Gómez",23,"Spain Primera Division",80,85,"ST",68,81,68,73,32,82,NA,NA,NA,NA,NA
213648,"P. Højbjerg",24,"English Premier League",80,84,"CDM",61,70,76,75,77,80,NA,NA,NA,NA,NA
221660,"V. Lindelöf",25,"English Premier League",80,84,"CB",64,50,72,72,81,77,NA,NA,NA,NA,NA
227127,"Álex Remiro",25,"Spain Primera Division",80,84,"GK",NA,NA,NA,NA,NA,NA,83,72,78,81,43
203574,"J. Stones",26,"English Premier League",80,83,"CB",68,36,69,71,82,77,NA,NA,NA,NA,NA
204311,"K. Zouma",25,"English Premier League",80,83,"CB",67,51,61,56,80,84,NA,NA,NA,NA,NA
206517,"J. Grealish",24,"English Premier League",80,83,"LW, CAM, CM",76,74,80,84,46,61,NA,NA,NA,NA,NA
208330,"A. Januzaj",25,"Spain Primera Division",80,83,"RW, RM",78,75,78,83,30,58,NA,NA,NA,NA,NA
208596,"A. Belotti",26,"Italian Serie A",80,83,"ST",76,81,57,77,41,81,NA,NA,NA,NA,NA
210406,"P. Zieliński",26,"Italian Serie A",80,83,"CM, LM",79,72,81,83,70,60,NA,NA,NA,NA,NA
210411,"Otávio",25,"Portuguese Liga ZON SAGRES",80,83,"RM, CAM, CM",76,69,78,85,55,65,NA,NA,NA,NA,NA
211320,"D. Rugani",25,"Italian Serie A",80,83,"CB",61,39,55,64,84,72,NA,NA,NA,NA,NA
214979,"J. Musso",26,"Italian Serie A",80,83,"GK",NA,NA,NA,NA,NA,NA,82,77,74,84,44
219683,"C. Tolisso",25,"German 1. Bundesliga",80,83,"CM, CDM",72,77,78,78,76,77,NA,NA,NA,NA,NA
221992,"H. Lozano",24,"Italian Serie A",80,83,"RW, ST, LW",93,75,71,81,41,64,NA,NA,NA,NA,NA
223874,"V. Rongier",25,"French Ligue 1",80,83,"CM, CDM",61,73,76,80,75,63,NA,NA,NA,NA,NA
227055,"Gelson Martins",25,"French Ligue 1",80,83,"RM, RW",94,71,72,86,51,61,NA,NA,NA,NA,NA
227950,"Yeray",25,"Spain Primera Division",80,83,"CB",68,49,58,61,82,76,NA,NA,NA,NA,NA
229668,"Mario Hermoso",25,"Spain Primera Division",80,83,"CB",75,49,72,71,80,79,NA,NA,NA,NA,NA
199005,"M. Ryan",28,"English Premier League",80,82,"GK",NA,NA,NA,NA,NA,NA,81,75,82,82,52
201922,"M. Hinteregger",27,"German 1. Bundesliga",80,82,"CB",71,70,65,60,81,82,NA,NA,NA,NA,NA
212404,"F. Bernardeschi",26,"Italian Serie A",80,82,"CAM, RM",80,75,80,84,60,65,NA,NA,NA,NA,NA
199503,"G. Xhaka",27,"English Premier League",80,81,"CDM, CM",52,65,80,69,70,80,NA,NA,NA,NA,NA
199823,"Campaña",27,"Spain Primera Division",80,81,"CM, LM, CDM",63,73,82,80,70,72,NA,NA,NA,NA,NA
200536,"N. Schulz",27,"German 1. Bundesliga",80,81,"LB, LM, LWB",87,51,74,75,73,75,NA,NA,NA,NA,NA
200726,"B. Lecomte",29,"French Ligue 1",80,81,"GK",NA,NA,NA,NA,NA,NA,80,78,77,81,42
202166,"J. Draxler",26,"French Ligue 1",80,81,"CAM, CM, LW",75,76,80,82,55,63,NA,NA,NA,NA,NA
202477,"Deulofeu",26,"English League Championship",80,81,"LM, CF",88,75,75,86,30,65,NA,NA,NA,NA,NA
202562,"J. Roussillon",27,"German 1. Bundesliga",80,81,"LB, LM",88,65,74,80,76,76,NA,NA,NA,NA,NA
202695,"J. Tarkowski",27,"English Premier League",80,81,"CB",59,45,67,63,81,79,NA,NA,NA,NA,NA
204525,"Iñigo Martínez",29,"Spain Primera Division",80,81,"CB",71,56,64,62,81,80,NA,NA,NA,NA,NA
205923,"B. Davies",27,"English Premier League",80,81,"LB, LWB",73,58,75,75,78,74,NA,NA,NA,NA,NA
206467,"A. Plea",27,"German 1. Bundesliga",80,81,"ST, LW",73,83,77,79,39,74,NA,NA,NA,NA,NA
210935,"D. Berardi",25,"Italian Serie A",80,81,"RM, RW",78,80,79,82,36,68,NA,NA,NA,NA,NA
211748,"K. Demirbay",26,"German 1. Bundesliga",80,81,"CM",65,74,80,84,64,70,NA,NA,NA,NA,NA
212814,"João Mário",27,"Italian Serie A",80,81,"CM, CAM, LM",69,69,80,83,64,67,NA,NA,NA,NA,NA
9014,"A. Robben",36,"Holland Eredivisie",80,80,"RM, CAM",74,82,78,86,30,57,NA,NA,NA,NA,NA
45186,"Joaquín",38,"Spain Primera Division",80,80,"LM, RM",69,79,83,80,44,57,NA,NA,NA,NA,NA
138412,"J. Milner",34,"English Premier League",80,80,"CM, RB, LB",58,70,82,77,77,77,NA,NA,NA,NA,NA
139068,"Nani",33,"USA Major League Soccer",80,80,"LW, RW",72,76,79,85,37,67,NA,NA,NA,NA,NA
148119,"I. Akinfeev",34,"Russian Premier League",80,80,"GK",NA,NA,NA,NA,NA,NA,77,72,78,84,50
159145,"B. Gomis",34,"Saudi Abdul L. Jameel League",80,80,"ST",67,82,67,76,36,74,NA,NA,NA,NA,NA
159261,"F. Quagliarella",37,"Italian Serie A",80,80,"ST",64,85,75,80,30,63,NA,NA,NA,NA,NA
162240,"M. Dembélé",32,"Chinese Super League",80,80,"CM, CAM, CDM",73,68,77,87,73,79,NA,NA,NA,NA,NA
167397,"Falcao",34,"Turkish Süper Lig",80,80,"ST",64,80,69,76,43,69,NA,NA,NA,NA,NA
168609,"Miranda",35,"Chinese Super League",80,80,"CB",65,49,66,69,81,77,NA,NA,NA,NA,NA
169588,"J. Evans",32,"English Premier League",80,80,"CB",57,32,61,54,82,75,NA,NA,NA,NA,NA
170368,"E. Lamela",28,"English Premier League",80,80,"RM, CAM",75,78,80,83,55,71,NA,NA,NA,NA,NA
171579,"Raúl García",33,"Spain Primera Division",80,80,"ST, CAM, RW",46,83,81,78,72,83,NA,NA,NA,NA,NA
172522,"D. Wass",31,"Spain Primera Division",80,80,"RB, RM, CM",75,77,80,77,77,76,NA,NA,NA,NA,NA
173373,"S. Romero",33,"English Premier League",80,80,"GK",NA,NA,NA,NA,NA,NA,78,76,81,83,45
173771,"L. Piszczek",35,"German 1. Bundesliga",80,80,"CB, RB",72,68,74,72,81,78,NA,NA,NA,NA,NA
177604,"Nacho Monreal",34,"Spain Primera Division",80,80,"LB",67,61,72,74,80,68,NA,NA,NA,NA,NA
178086,"Adán",33,"Portuguese Liga ZON SAGRES",80,80,"GK",NA,NA,NA,NA,NA,NA,77,80,78,80,55
178372,"B. Ivanović",36,"English Premier League",80,80,"CB, RB",62,61,68,61,81,83,NA,NA,NA,NA,NA
179645,"S. Kjær",31,"Italian Serie A",80,80,"CB",61,55,64,55,81,75,NA,NA,NA,NA,NA
179844,"Diego Costa",31,"Spain Primera Division",80,80,"ST",73,79,65,74,48,86,NA,NA,NA,NA,NA
179944,"David Luiz",33,"English Premier League",80,80,"CB",60,65,74,71,79,77,NA,NA,NA,NA,NA
184431,"S. Giovinco",33,"Saudi Abdul L. Jameel League",80,80,"CAM, CF",80,77,78,86,27,56,NA,NA,NA,NA,NA
184941,"A. Sánchez",31,"Italian Serie A",80,80,"LW, LM",79,78,77,85,44,70,NA,NA,NA,NA,NA
184942,"Giuliano",30,"Saudi Abdul L. Jameel League",80,80,"CAM",79,76,77,81,46,75,NA,NA,NA,NA,NA
185221,"Luiz Gustavo",32,"Turkish Süper Lig",80,80,"CDM, CB",57,60,69,69,78,82,NA,NA,NA,NA,NA
187072,"L. Stindl",31,"German 1. Bundesliga",80,80,"CAM, ST",59,82,78,79,59,72,NA,NA,NA,NA,NA
188829,"N. Nkoulou",30,"Italian Serie A",80,80,"CB",70,44,64,70,82,73,NA,NA,NA,NA,NA
189125,"G. Bonaventura",30,"Italian Serie A",80,80,"CM",72,77,82,82,72,67,NA,NA,NA,NA,NA
